Chromosome	Start	End	Gene	TPM	Length
chr8	94309122	94309343	RAD54B	1.04	221
chr8	96327809	96328263	SDC2	11.65	454
chr8	96419713	96419926	SDC2	11.65	213
chr8	96456180	96456624	SDC2	11.65	444
chr8	96515331	96515695	SDC2	11.65	364
chr8	96580108	96580376	SDC2	11.65	268
chr8	96590945	96591202	SDC2	11.65	257
chr8	96664343	96664694	SDC2	11.65	351
chr8	96766837	96767177	SDC2	11.65	340
chr8	96911423	96911778	SDC2	11.65	355
chr8	96939361	96939943	SDC2	11.65	582
chr8	97325812	97326064	SDC2	11.65	252
chr8	97375718	97376061	SDC2	11.65	343
chr8	97434062	97434479	SDC2	11.65	417
chr8	97618275	97618549	RPL30	57.67	274
chr8	97848710	97849095	RPL30	57.67	385
chr8	97929148	97929507	RPL30	57.67	359
chr8	98476940	98477160	STK3	0.88	220
chr8	98891039	98891254	STK3	0.88	215
chr8	99440086	99440407	COX6C	7.54	321
chr8	99498782	99498995	COX6C	7.54	213
chr8	99713777	99714068	COX6C	7.54	291
chr8	99724153	99724633	COX6C	7.54	480
chr8	99784219	99784620	COX6C	7.54	401
chr8	99797905	99798154	COX6C	7.54	249
chr8	100397544	100397777	POLR2K	5.01	233
chr8	100667612	100667881	YWHAZ	15.10	269
chr8	100900512	100900776	YWHAZ	15.10	264
chr8	100908645	100908858	YWHAZ	15.10	213
chr8	101136996	101137426	YWHAZ	15.10	430
chr8	101147139	101147380	YWHAZ	15.10	241
chr8	101241184	101241490	YWHAZ	15.10	306
chr8	101245367	101245727	YWHAZ	15.10	360
chr8	101288056	101288440	YWHAZ	15.10	384
chr8	101459700	101460052	YWHAZ	15.10	352
chr8	101460154	101460373	YWHAZ	15.10	219
chr8	101474299	101474567	YWHAZ	15.10	268
chr8	101538025	101538550	YWHAZ	15.10	525
chr8	101604193	101604430	YWHAZ	15.10	237
chr8	101701222	101701435	YWHAZ	15.10	213
chr8	101760968	101761327	YWHAZ	15.10	359
chr8	101817799	101818046	YWHAZ	15.10	247
chr8	101839776	101840017	YWHAZ	15.10	241
chr8	101852615	101852908	YWHAZ	15.10	293
chr8	101853955	101854475	YWHAZ	15.10	520
chr8	101873661	101873898	YWHAZ	15.10	237
chr8	101940469	101940786	YWHAZ	15.10	317
chr8	101968955	101969254	RRM2B	0.93	299
chr8	101997882	101998197	RRM2B	0.93	315
chr8	102023781	102023999	RRM2B	0.93	218
chr8	102576910	102577147	AZIN1	7.17	237
chr8	102616497	102617203	AZIN1	7.17	706
chr8	102721657	102722013	AZIN1	7.17	356
chr8	102728529	102728881	AZIN1	7.17	352
chr8	102729576	102729991	AZIN1	7.17	415
chr8	102745417	102745630	AZIN1	7.17	213
chr8	102768075	102768332	AZIN1	7.17	257
chr8	102788967	102789551	AZIN1	7.17	584
chr8	102794433	102794666	AZIN1	7.17	233
chr8	102795541	102795839	AZIN1	7.17	298
chr8	102909892	102910131	AZIN1	7.17	239
chr8	102945428	102945660	AZIN1	7.17	232
chr8	102995108	102995321	AZIN1	7.17	213
chr8	103207945	103208267	DCAF13	3.74	322
chr8	105173080	105173408	LRP12	0.69	328
chr8	105196408	105196624	LRP12	0.69	216
chr8	105273642	105273935	LRP12	0.69	293
chr8	108397839	108398127	EIF3E	7.90	288
chr8	108398546	108398759	EIF3E	7.90	213
chr8	108638829	108639107	EIF3E	7.90	278
chr8	109262258	109262664	ENY2	1.18	406
chr8	109346138	109346446	ENY2	1.18	308
chr8	109600915	109601234	ENY2	1.18	319
chr8	110894450	110894796	.	.	346
chr8	111005399	111005684	.	.	285
chr8	111463399	111463727	.	.	328
chr8	111570063	111570376	.	.	313
chr8	111653160	111653528	.	.	368
chr8	112459881	112460143	CSMD3	0.01	262
chr8	113276114	113276352	CSMD3	0.01	238
chr8	114553055	114553298	.	.	243
chr8	115451818	115452090	TRPS1	0.12	272
chr8	116658422	116658703	EIF3H	2.91	281
chr8	116827584	116827870	RAD21	8.31	286
chr8	116844116	116844463	RAD21	8.31	347
chr8	117040215	117040448	RAD21	8.31	233
chr8	117040947	117041400	RAD21	8.31	453
chr8	117062850	117063183	RAD21	8.31	333
chr8	117252665	117252896	.	.	231
chr8	117409158	117409465	MED30	1.38	307
chr8	117563301	117563811	MED30	1.38	510
chr8	117663579	117663867	MED30	1.38	288
chr8	117833087	117833359	MED30	1.38	272
chr8	117847626	117848020	MED30	1.38	394
chr8	117881711	117881924	MED30	1.38	213
chr8	118015671	118015955	EXT1	0.42	284
chr8	118074926	118075307	EXT1	0.42	381
chr8	118415641	118415976	EXT1	0.42	335
chr8	118440787	118441030	EXT1	0.42	243
chr8	118504724	118505086	EXT1	0.42	362
chr8	119107493	119107789	MAL2	0.02	296
chr8	119427751	119428026	TAF2	1.35	275
chr8	119883458	119883734	TAF2	1.35	276
chr8	120041175	120041451	TAF2	1.35	276
chr8	120079607	120079836	MRPL13	3.43	229
chr8	120153781	120154047	MRPL13	3.43	266
chr8	120154825	120155082	MRPL13	3.43	257
chr8	120167274	120167590	MRPL13	3.43	316
chr8	120241266	120241509	MRPL13	3.43	243
chr8	120242769	120243173	MRPL13	3.43	404
chr8	120263212	120263505	MRPL13	3.43	293
chr8	120279816	120280128	MRPL13	3.43	312
chr8	120337873	120338104	MRPL13	3.43	231
chr8	120384191	120384484	MRPL13	3.43	293
chr8	120575288	120575583	MRPL13	3.43	295
chr8	120589957	120590412	MRPL13	3.43	455
chr8	120626994	120627207	MRPL13	3.43	213
chr8	120668911	120669220	MRPL13	3.43	309
chr8	120692169	120692393	MRPL13	3.43	224
chr8	120861561	120862104	MRPL13	3.43	543
chr8	120914154	120914589	MRPL13	3.43	435
chr8	120932899	120933175	MRPL13	3.43	276
chr8	120933686	120933994	MRPL13	3.43	308
chr8	120971072	120971306	MRPL13	3.43	234
chr8	121172411	121172723	HAS2-AS1	0.03	312
chr8	121454692	121454905	HAS2-AS1	0.03	213
chr8	121545551	121545991	HAS2-AS1	0.03	440
chr8	121574400	121574783	HAS2-AS1	0.03	383
chr8	121583117	121583330	HAS2-AS1	0.03	213
chr8	121811920	121812155	HAS2-AS1	0.03	235
chr8	122097001	122097214	HAS2-AS1	0.03	213
chr8	122167038	122167474	HAS2-AS1	0.03	436
chr8	122466055	122466327	HAS2-AS1	0.03	272
chr8	122615152	122615548	DERL1	2.52	396
chr8	122638864	122639077	DERL1	2.52	213
chr8	122686541	122686806	DERL1	2.52	265
chr8	122760286	122760613	DERL1	2.52	327
chr8	122772155	122772623	DERL1	2.52	468
chr8	122994535	122994881	DERL1	2.52	346
chr8	123157109	123157435	DERL1	2.52	326
chr8	123716630	123716945	ATAD2	2.21	315
chr8	123911645	123912111	FAM91A1	1.65	466
chr8	123921965	123922481	FAM91A1	1.65	516
chr8	123935974	123936279	FAM91A1	1.65	305
chr8	123939770	123940207	FAM91A1	1.65	437
chr8	124053517	124053799	FAM91A1	1.65	282
chr8	124112145	124112435	FAM91A1	1.65	290
chr8	124637516	124637871	NDUFB9	8.48	355
chr8	125217640	125217866	NSMCE2	2.53	226
chr8	125289188	125289464	NSMCE2	2.53	276
chr8	126333225	126333493	.	.	268
chr8	126374640	126374990	.	.	350
chr8	126580040	126580451	.	.	411
chr8	126827977	126828293	MYC	1.11	316
chr8	126874128	126874512	MYC	1.11	384
chr8	127472343	127472556	MYC	1.11	213
chr8	127507341	127507969	MYC	1.11	628
chr8	127538487	127538935	MYC	1.11	448
chr8	127809950	127810589	MYC	1.11	639
chr8	127890143	127890356	MYC	1.11	213
chr8	127898820	127899280	MYC	1.11	460
chr8	127899420	127899687	MYC	1.11	267
chr8	127907931	127908217	MYC	1.11	286
chr8	127938323	127938585	MYC	1.11	262
chr8	128018808	128019021	MYC	1.11	213
chr8	128157366	128157630	MYC	1.11	264
chr8	128175642	128175855	MYC	1.11	213
chr8	128296391	128296629	MYC	1.11	238
chr8	128325652	128325904	MYC	1.11	252
chr8	128342621	128343128	MYC	1.11	507
chr8	128356022	128356258	MYC	1.11	236
chr8	128425959	128426299	MYC	1.11	340
chr8	128474056	128474269	MYC	1.11	213
chr8	128774642	128774891	PVT1	0.15	249
chr8	128787686	128787985	PVT1	0.15	299
chr8	128794506	128794959	PVT1	0.15	453
chr8	128946384	128947076	.	.	692
chr8	128972518	128972820	.	.	302
chr8	128973301	128973688	.	.	387
chr8	128982909	128983268	.	.	359
chr8	128991383	128991642	.	.	259
chr8	129001985	129002747	.	.	762
chr8	129005181	129005434	.	.	253
chr8	129085522	129085767	.	.	245
chr8	129170113	129170534	.	.	421
chr8	129192883	129193285	.	.	402
chr8	129199202	129199550	.	.	348
chr8	129313710	129314014	.	.	304
chr8	129315931	129316512	.	.	581
chr8	129353010	129353244	.	.	234
chr8	129354056	129354277	.	.	221
chr8	129515641	129515917	.	.	276
chr8	129535677	129536130	.	.	453
chr8	129685633	129685926	.	.	293
chr8	129693183	129693396	.	.	213
chr8	129701650	129702155	.	.	505
chr8	129708016	129708368	.	.	352
chr8	129883691	129884214	ASAP1	0.37	523
chr8	129894494	129894711	ASAP1	0.37	217
chr8	129984265	129984492	ASAP1	0.37	227
chr8	130121262	130121500	ASAP1	0.37	238
chr8	130142147	130142613	ASAP1	0.37	466
chr8	130232882	130233102	ASAP1	0.37	220
chr8	130263776	130264175	ASAP1	0.37	399
chr8	130284515	130284796	ASAP1	0.37	281
chr8	130302372	130302792	ASAP1	0.37	420
chr8	130514302	130514624	ASAP1	0.37	322
chr8	130525469	130525726	ASAP1	0.37	257
chr8	130538501	130538942	ASAP1	0.37	441
chr8	130544488	130544958	ASAP1	0.37	470
chr8	133147103	133147653	PHF20L1	0.99	550
chr8	133199529	133199810	PHF20L1	0.99	281
chr8	133234708	133234938	PHF20L1	0.99	230
chr8	133237645	133238161	PHF20L1	0.99	516
chr8	133816775	133817000	ZFAT	0.28	225
chr8	134622299	134622531	ZFAT	0.28	232
chr8	134734648	134735130	ZFAT	0.28	482
chr8	134915872	134916126	KHDRBS3	1.30	254
chr8	134918671	134919005	KHDRBS3	1.30	334
chr8	134931474	134931826	KHDRBS3	1.30	352
chr8	134996171	134996436	KHDRBS3	1.30	265
chr8	135580928	135581198	KHDRBS3	1.30	270
chr8	135584089	135584412	KHDRBS3	1.30	323
chr8	135608412	135608708	KHDRBS3	1.30	296
chr8	135664801	135665173	KHDRBS3	1.30	372
chr8	135756914	135757511	KHDRBS3	1.30	597
chr8	135790478	135790969	KHDRBS3	1.30	491
chr8	138515998	138516256	.	.	258
chr8	138536917	138537204	.	.	287
chr8	138656091	138656442	.	.	351
chr8	140464468	140464740	PTK2	1.97	272
chr8	140501702	140501946	PTK2	1.97	244
chr8	140718331	140718638	PTK2	1.97	307
chr8	140800407	140800727	PTK2	1.97	320
chr8	140834900	140835135	PTK2	1.97	235
chr8	140891448	140891736	PTK2	1.97	288
chr8	141158143	141158425	PTK2	1.97	282
chr8	141399257	141399514	PTK2	1.97	257
chr8	143744889	143745344	EEF1D	15.08	455
chr8	143951257	143951663	EEF1D	15.08	406
chr8	143966784	143967074	EEF1D	15.08	290
chr8	144119194	144119577	CYC1	11.55	383
chr8	144307307	144307551	CYC1	11.55	244
chr8	144626962	144627183	RPL8	90.05	221
chr9	346010	346535	KANK1	0.14	525
chr9	370131	370352	KANK1	0.14	221
chr9	371457	371687	KANK1	0.14	230
chr9	374711	375066	KANK1	0.14	355
chr9	407348	407650	KANK1	0.14	302
chr9	437099	437367	KANK1	0.14	268
chr9	537203	537424	KANK1	0.14	221
chr9	715329	715599	KANK1	0.14	270
chr9	734919	735547	KANK1	0.14	628
chr9	744827	745220	KANK1	0.14	393
chr9	935384	935759	DMRT2	3.17	375
chr9	995757	996160	DMRT2	3.17	403
chr9	1007417	1007699	DMRT2	3.17	282
chr9	1009259	1009526	DMRT2	3.17	267
chr9	1102688	1102913	DMRT2	3.17	225
chr9	1173127	1173504	DMRT2	3.17	377
chr9	1232097	1232752	DMRT2	3.17	655
chr9	1253288	1253838	DMRT2	3.17	550
chr9	1273901	1274180	DMRT2	3.17	279
chr9	1492209	1492508	DMRT2	3.17	299
chr9	1554653	1554928	DMRT2	3.17	275
chr9	1602242	1602455	DMRT2	3.17	213
chr9	1608450	1608695	DMRT2	3.17	245
chr9	1707427	1707661	DMRT2	3.17	234
chr9	1759935	1760226	DMRT2	3.17	291
chr9	1890874	1891131	DMRT2	3.17	257
chr9	2234430	2234734	SMARCA2	0.45	304
chr9	2241890	2242417	SMARCA2	0.45	527
chr9	2291953	2292498	SMARCA2	0.45	545
chr9	2418716	2419063	SMARCA2	0.45	347
chr9	2556282	2556495	SMARCA2	0.45	213
chr9	2567991	2568272	SMARCA2	0.45	281
chr9	2570624	2571022	SMARCA2	0.45	398
chr9	2571145	2571382	SMARCA2	0.45	237
chr9	2596140	2596366	SMARCA2	0.45	226
chr9	2597498	2597841	SMARCA2	0.45	343
chr9	2809538	2810066	SMARCA2	0.45	528
chr9	3467706	3467964	RFX3	0.31	258
chr9	3759282	3759558	AK3	2.15	276
chr9	3879415	3879769	AK3	2.15	354
chr9	4137235	4137630	AK3	2.15	395
chr9	4262713	4263170	AK3	2.15	457
chr9	4581410	4581670	AK3	2.15	260
chr9	4583101	4583401	AK3	2.15	300
chr9	5269200	5269459	PLGRKT	1.90	259
chr9	5361671	5361985	PLGRKT	1.90	314
chr9	6080476	6080782	RANBP6	1.94	306
chr9	6552039	6552363	RANBP6	1.94	324
chr9	6681470	6681717	RANBP6	1.94	247
chr9	7315801	7316027	.	.	226
chr9	7320174	7320467	.	.	293
chr9	7368484	7368817	.	.	333
chr9	7549259	7549596	.	.	337
chr9	7560980	7561346	.	.	366
chr9	7561690	7561985	.	.	295
chr9	7963194	7963426	.	.	232
chr9	8268224	8268563	.	.	339
chr9	8387521	8387763	PTPRD	1.39	242
chr9	8660388	8660725	PTPRD	1.39	337
chr9	8784916	8785156	PTPRD	1.39	240
chr9	8850929	8851262	PTPRD	1.39	333
chr9	8871959	8872399	PTPRD	1.39	440
chr9	11328349	11328649	PTPRD	1.39	300
chr9	12874522	12874750	LURAP1L	0.37	228
chr9	12882422	12882667	LURAP1L	0.37	245
chr9	12916134	12916376	LURAP1L	0.37	242
chr9	12923690	12924011	LURAP1L	0.37	321
chr9	12955840	12956153	LURAP1L	0.37	313
chr9	13529610	13530061	NFIB	1.70	451
chr9	13588216	13588754	NFIB	1.70	538
chr9	13721495	13721749	NFIB	1.70	254
chr9	13778743	13779106	NFIB	1.70	363
chr9	13809492	13809715	NFIB	1.70	223
chr9	13979397	13979629	NFIB	1.70	232
chr9	14030367	14030599	NFIB	1.70	232
chr9	14089097	14089402	NFIB	1.70	305
chr9	14097260	14097544	NFIB	1.70	284
chr9	14203388	14203655	NFIB	1.70	267
chr9	14221653	14221915	NFIB	1.70	262
chr9	14271139	14271626	NFIB	1.70	487
chr9	14277217	14277582	NFIB	1.70	365
chr9	14278164	14278617	NFIB	1.70	453
chr9	14326424	14326679	NFIB	1.70	255
chr9	14353575	14353788	NFIB	1.70	213
chr9	14423783	14424126	NFIB	1.70	343
chr9	14479083	14479378	NFIB	1.70	295
chr9	14515808	14516207	NFIB	1.70	399
chr9	14752384	14752632	NFIB	1.70	248
chr9	14779536	14780000	NFIB	1.70	464
chr9	14780311	14780581	NFIB	1.70	270
chr9	14838785	14839083	NFIB	1.70	298
chr9	15115147	15115364	TTC39B	0.18	217
chr9	15116362	15116692	TTC39B	0.18	330
chr9	15155915	15156194	PSIP1	1.12	279
chr9	15162854	15163152	PSIP1	1.12	298
chr9	15936332	15936859	CCDC171	0.11	527
chr9	15982255	15982509	CCDC171	0.11	254
chr9	16064496	16064795	CCDC171	0.11	299
chr9	16106086	16106526	CCDC171	0.11	440
chr9	16119929	16120142	CCDC171	0.11	213
chr9	16120286	16121059	CCDC171	0.11	773
chr9	16144503	16144865	CCDC171	0.11	362
chr9	16152662	16153013	CCDC171	0.11	351
chr9	16191760	16192025	CCDC171	0.11	265
chr9	16335882	16336139	CCDC171	0.11	257
chr9	16421565	16421859	CCDC171	0.11	294
chr9	16484238	16484523	CCDC171	0.11	285
chr9	16505207	16505452	CCDC171	0.11	245
chr9	16522046	16522396	CCDC171	0.11	350
chr9	16628067	16628292	BNC2	0.09	225
chr9	16705197	16705520	BNC2	0.09	323
chr9	16825919	16826289	BNC2	0.09	370
chr9	16884984	16885396	BNC2	0.09	412
chr9	17839412	17839668	CNTLN	0.20	256
chr9	18268441	18268685	RRAGA	3.51	244
chr9	18331929	18332173	RRAGA	3.51	244
chr9	18393593	18394002	RRAGA	3.51	409
chr9	18405209	18405587	RRAGA	3.51	378
chr9	18610931	18611349	RRAGA	3.51	418
chr9	18969231	18969547	RRAGA	3.51	316
chr9	19470532	19470919	RPS6	59.05	387
chr9	19482151	19482418	RPS6	59.05	267
chr9	19485258	19485478	RPS6	59.05	220
chr9	19828577	19828940	FOCAD	0.41	363
chr9	19875443	19875875	FOCAD	0.41	432
chr9	20024175	20024411	FOCAD	0.41	236
chr9	20442706	20443018	FOCAD	0.41	312
chr9	21576364	21576759	MTAP	0.49	395
chr9	22052530	22052849	CDKN2A	5.56	319
chr9	22103327	22103608	CDKN2A	5.56	281
chr9	22383895	22384143	DMRTA1	0.03	248
chr9	23321066	23321382	ELAVL2	0.21	316
chr9	23611870	23612128	ELAVL2	0.21	258
chr9	23686312	23686609	ELAVL2	0.21	297
chr9	23728916	23729136	ELAVL2	0.21	220
chr9	23769556	23769898	ELAVL2	0.21	342
chr9	23962079	23962489	ELAVL2	0.21	410
chr9	24242629	24242898	ELAVL2	0.21	269
chr9	24257735	24258077	ELAVL2	0.21	342
chr9	26566191	26566548	.	.	357
chr9	26801691	26802027	PLAA	0.66	336
chr9	27125076	27125504	PLAA	0.66	428
chr9	27368415	27368660	C9orf72	0.43	245
chr9	27933631	27933984	.	.	353
chr9	29176259	29176489	.	.	230
chr9	29775616	29775844	.	.	228
chr9	30301347	30301678	.	.	331
chr9	30522646	30522869	.	.	223
chr9	31799886	31800187	.	.	301
chr9	32488083	32488296	DNAJA1	5.89	213
chr9	33189413	33189834	DNAJA1	5.89	421
chr9	33633658	33634033	ANXA2P2	4.82	375
chr9	33686989	33687264	ANXA2P2	4.82	275
chr9	34440062	34440321	DCTN3	3.33	259
chr9	34465451	34465821	DCTN3	3.33	370
chr9	34558773	34559267	DCTN3	3.33	494
chr9	35510991	35511327	RMRP	1850.20	336
chr9	35518187	35518552	RMRP	1850.20	365
chr9	35519157	35519398	RMRP	1850.20	241
chr9	35848253	35848501	CLTA	12.87	248
chr9	35981720	35982052	CLTA	12.87	332
chr9	36074890	36075218	CLTA	12.87	328
chr9	36163151	36163762	CLTA	12.87	611
chr9	36258433	36258680	CLTA	12.87	247
chr9	36306544	36306971	CLTA	12.87	427
chr9	36316696	36317150	CLTA	12.87	454
chr9	37197110	37197389	GRHPR	3.86	279
chr9	37412636	37413046	TOMM5	17.29	410
chr9	37668026	37668456	TOMM5	17.29	430
chr9	37693118	37693581	TOMM5	17.29	463
chr9	37732276	37732748	TOMM5	17.29	472
chr9	37746053	37746428	TOMM5	17.29	375
chr9	37938102	37938401	TOMM5	17.29	299
chr9	37976735	37977005	ALDH1B1	6.94	270
chr9	37987923	37988413	ALDH1B1	6.94	490
chr9	38017193	38017633	ALDH1B1	6.94	440
chr9	38022986	38023311	ALDH1B1	6.94	325
chr9	38047825	38048102	ALDH1B1	6.94	277
chr9	38062820	38063128	ALDH1B1	6.94	308
chr9	38227142	38227355	ALDH1B1	6.94	213
chr9	38313461	38313701	ALDH1B1	6.94	240
chr9	38381114	38381387	ALDH1B1	6.94	273
chr9	38383518	38383773	ALDH1B1	6.94	255
chr9	38414393	38414802	ALDH1B1	6.94	409
chr9	38672300	38672816	ANKRD18A	0.06	516
chr9	38680899	38681363	ANKRD18A	0.06	464
chr9	38682799	38683059	ANKRD18A	0.06	260
chr9	38708341	38708575	ANKRD18A	0.06	234
chr9	38720363	38720691	ANKRD18A	0.06	328
chr9	38727689	38728069	ANKRD18A	0.06	380
chr9	38752634	38752896	ANKRD18A	0.06	262
chr9	41034656	41034869	PGM5P2	0.26	213
chr9	41064503	41064837	PGM5P2	0.26	334
chr9	68367233	68367563	CBWD5	2.81	330
chr9	69253125	69253471	TJP2	0.25	346
chr9	69379274	69379724	SMC5	1.02	450
chr9	69548655	69549050	SMC5	1.02	395
chr9	69976173	69976478	SMC5	1.02	305
chr9	70034200	70034497	SMC5	1.02	297
chr9	70053761	70054116	SMC5	1.02	355
chr9	70073836	70074054	SMC5	1.02	218
chr9	70093890	70094345	SMC5	1.02	455
chr9	70133439	70133671	SMC5	1.02	232
chr9	70133782	70134138	SMC5	1.02	356
chr9	70147653	70147928	SMC5	1.02	275
chr9	70520332	70520640	SMC5	1.02	308
chr9	70561199	70561425	SMC5	1.02	226
chr9	70601084	70602002	SMC5	1.02	918
chr9	71663413	71663652	.	.	239
chr9	71663932	71664526	.	.	594
chr9	71726017	71726283	.	.	266
chr9	71783306	71783545	ABHD17B	1.10	239
chr9	71980705	71981125	ABHD17B	1.10	420
chr9	71984472	71984901	ABHD17B	1.10	429
chr9	72038410	72038623	ABHD17B	1.10	213
chr9	72315717	72316172	ZFAND5	1.64	455
chr9	72385129	72385450	ZFAND5	1.64	321
chr9	72485804	72486084	ZFAND5	1.64	280
chr9	75148630	75148854	NMRK1	1.28	224
chr9	76088094	76088328	RFK	2.44	234
chr9	76161592	76161938	RFK	2.44	346
chr9	76662499	76662724	PRUNE2	3.06	225
chr9	76667403	76667845	PRUNE2	3.06	442
chr9	76677660	76678055	PRUNE2	3.06	395
chr9	76751042	76751322	PRUNE2	3.06	280
chr9	76887583	76887894	PRUNE2	3.06	311
chr9	77513950	77514183	GNAQ	0.85	233
chr9	77598493	77598923	GNAQ	0.85	430
chr9	77663839	77664059	GNAQ	0.85	220
chr9	77843532	77843912	GNAQ	0.85	380
chr9	78281351	78281702	PSAT1	2.18	351
chr9	78325351	78325683	PSAT1	2.18	332
chr9	78439567	78439901	PSAT1	2.18	334
chr9	79020230	79020605	.	.	375
chr9	79121372	79121598	.	.	226
chr9	79255146	79255555	TLE4	0.96	409
chr9	79384427	79384654	TLE4	0.96	227
chr9	79387143	79387439	TLE4	0.96	296
chr9	79390322	79390633	TLE4	0.96	311
chr9	79448500	79448749	TLE4	0.96	249
chr9	79559901	79560202	TLE4	0.96	301
chr9	79637657	79637906	TLE4	0.96	249
chr9	79744547	79744840	TLE4	0.96	293
chr9	79903231	79903454	TLE4	0.96	223
chr9	79975853	79976150	TLE4	0.96	297
chr9	79976644	79976869	TLE4	0.96	225
chr9	80157136	80157406	TLE4	0.96	270
chr9	80292303	80292582	TLE4	0.96	279
chr9	80503835	80504076	TLE4	0.96	241
chr9	80649091	80649304	.	.	213
chr9	80699371	80699689	.	.	318
chr9	80797087	80797373	.	.	286
chr9	80797858	80798071	.	.	213
chr9	81032779	81033089	.	.	310
chr9	81108508	81108721	.	.	213
chr9	81182452	81182694	.	.	242
chr9	81264530	81264919	.	.	389
chr9	81364059	81364718	.	.	659
chr9	81389520	81389930	.	.	410
chr9	81416812	81417483	TLE1	1.41	671
chr9	81431479	81431896	TLE1	1.41	417
chr9	81499044	81499319	TLE1	1.41	275
chr9	81524634	81524877	TLE1	1.41	243
chr9	81535629	81535905	TLE1	1.41	276
chr9	81590237	81590620	TLE1	1.41	383
chr9	81597075	81597349	TLE1	1.41	274
chr9	81612968	81613755	TLE1	1.41	787
chr9	81649546	81649850	TLE1	1.41	304
chr9	81720049	81720347	TLE1	1.41	298
chr9	81724490	81724703	TLE1	1.41	213
chr9	81771538	81771919	.	.	381
chr9	81832602	81832956	.	.	354
chr9	81842635	81842955	.	.	320
chr9	82031553	82031895	.	.	342
chr9	82109001	82109218	RASEF	0.02	217
chr9	82117143	82117422	RASEF	0.02	279
chr9	82367045	82367294	RASEF	0.02	249
chr9	82555483	82555768	RASEF	0.02	285
chr9	82764313	82764582	RASEF	0.02	269
chr9	82923437	82924265	RASEF	0.02	828
chr9	82991668	82991997	RASEF	0.02	329
chr9	83138573	83138786	IDNK	0.32	213
chr9	83239224	83239534	IDNK	0.32	310
chr9	83274867	83275135	IDNK	0.32	268
chr9	83284803	83285168	IDNK	0.32	365
chr9	83327904	83328117	IDNK	0.32	213
chr9	83366740	83366958	IDNK	0.32	218
chr9	83384162	83384503	IDNK	0.32	341
chr9	83401547	83401831	IDNK	0.32	284
chr9	83403869	83404173	IDNK	0.32	304
chr9	83422573	83422840	IDNK	0.32	267
chr9	83430763	83431078	IDNK	0.32	315
chr9	83432250	83432612	IDNK	0.32	362
chr9	83441595	83441823	IDNK	0.32	228
chr9	83449234	83449621	IDNK	0.32	387
chr9	83505295	83505735	IDNK	0.32	440
chr9	83526872	83527272	IDNK	0.32	400
chr9	83630959	83631430	HNRNPK	12.79	471
chr9	83987138	83987406	HNRNPK	12.79	268
chr9	84111728	84111941	HNRNPK	12.79	213
chr9	84122066	84122541	HNRNPK	12.79	475
chr9	84123299	84123606	HNRNPK	12.79	307
chr9	84147463	84147702	HNRNPK	12.79	239
chr9	84163262	84163575	HNRNPK	12.79	313
chr9	84170645	84171140	HNRNPK	12.79	495
chr9	85377807	85378263	.	.	456
chr9	85600955	85601295	GOLM1	2.81	340
chr9	86082992	86083533	GOLM1	2.81	541
chr9	86434396	86434728	GAS1	3.14	332
chr9	86445701	86446026	GAS1	3.14	325
chr9	86481529	86481797	GAS1	3.14	268
chr9	86494858	86495093	GAS1	3.14	235
chr9	86557950	86558309	GAS1	3.14	359
chr9	86576310	86577034	GAS1	3.14	724
chr9	86600347	86600674	GAS1	3.14	327
chr9	86614834	86615456	GAS1	3.14	622
chr9	86624606	86625050	GAS1	3.14	444
chr9	86674589	86674896	GAS1	3.14	307
chr9	86700658	86701056	GAS1	3.14	398
chr9	86707961	86708403	GAS1	3.14	442
chr9	86732635	86732904	GAS1	3.14	269
chr9	86741417	86742070	GAS1	3.14	653
chr9	86801279	86801694	GAS1	3.14	415
chr9	86855103	86855491	GAS1	3.14	388
chr9	86978991	86979238	GAS1	3.14	247
chr9	86983699	86983993	GAS1	3.14	294
chr9	87007739	87008050	GAS1	3.14	311
chr9	87034040	87034427	GAS1	3.14	387
chr9	87095966	87096365	GAS1	3.14	399
chr9	87140617	87140960	GAS1	3.14	343
chr9	87180452	87180676	GAS1	3.14	224
chr9	87267279	87267505	GAS1	3.14	226
chr9	87270585	87270866	GAS1	3.14	281
chr9	87285289	87285557	GAS1	3.14	268
chr9	87337860	87338123	GAS1	3.14	263
chr9	87344076	87344418	GAS1	3.14	342
chr9	87359342	87359781	GAS1	3.14	439
chr9	87375773	87375986	GAS1	3.14	213
chr9	87537677	87537952	CTSL	1.44	275
chr9	87577830	87578059	CTSL	1.44	229
chr9	87596858	87597172	CTSL	1.44	314
chr9	87640394	87640807	CTSL	1.44	413
chr9	88182528	88182826	SPIN1	3.85	298
chr9	88237722	88238041	SPIN1	3.85	319
chr9	88447532	88447866	CKS2	15.86	334
chr9	88458425	88458743	CKS2	15.86	318
chr9	89623173	89623560	CKS2	15.86	387
chr9	89661486	89661723	.	.	237
chr9	89699529	89699789	.	.	260
chr9	89743098	89743495	.	.	397
chr9	89750157	89750492	.	.	335
chr9	89759628	89759872	.	.	244
chr9	89808151	89808463	.	.	312
chr9	89810434	89810899	.	.	465
chr9	89863949	89864233	.	.	284
chr9	89899625	89899889	.	.	264
chr9	89905702	89906030	.	.	328
chr9	89930131	89930400	.	.	269
chr9	89941904	89942177	.	.	273
chr9	89962100	89962417	.	.	317
chr9	90095687	90096109	.	.	422
chr9	90124999	90125253	.	.	254
chr9	90546338	90546563	.	.	225
chr9	90789925	90790354	.	.	429
chr9	91164768	91165185	NFIL3	0.66	417
